REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Indiana,2014,39,29,22,6314
States,Iowa,2014,39,60,9,32324
States,Kansas,2014,39,31,11,3501
States,Kentucky,2014,39,5,6,5516
States,Louisiana,2014,39,644,65,42924
States,Maine,2014,39,64,26,4702
States,Maryland,2014,39,42,11,2708
States,Massachusetts,2014,39,155,29,23315
States,Michigan,2014,39,100,32,12714
States,Minnesota,2014,39,22,7,3482
States,Mississippi,2014,39,434,40,16249
States,Missouri,2014,39,11,17,3979
States,Montana,2014,39,2,7,2266
States,Nebraska,2014,39,11,7,1037
States,Nevada,2014,39,83,29,14804
States,New Hampshire,2014,39,0,15,2204
States,New Jersey,2014,39,122,20,7019
States,New Mexico,2014,39,147,19,8791
States,New York,2014,39,108,125,13565
States,North Carolina,2014,39,56,16,4508
States,North Dakota,2014,39,0,1,119
States,Ohio,2014,39,18,29,10964
States,Oklahoma,2014,39,27,17,2698
States,Oregon,2014,39,6,6,1115
States,Pennsylvania,2014,39,151,30,14178
States,Rhode Island,2014,39,1,18,5908
States,South Carolina,2014,39,2,10,5147
States,South Dakota,2014,39,26,21,3566
States,Tennessee,2014,39,14,47,10351
States,Texas,2014,39,828,83,35408
States,Utah,2014,39,219,41,17885
States,Vermont,2014,39,22,6,1242
States,Virginia,2014,39,1221,122,83116
States,Washington,2014,39,12,7,3662
States,West Virginia,2014,39,58,28,11636
States,Wisconsin,2014,39,29,24,4206
States,Wyoming,2014,39,15,14,2784
States,Puerto Rico,2014,39,432,7,5964
States,Virgin Islands,2014,39,7,1,392
States,New York City,2014,39,1619,62,100770
States,Alabama,2014,40,220,26,12704
States,Alaska,2014,40,5,7,1143
States,Arizona,2014,40,299,59,29047
States,Arkansas,2014,40,48,17,4476
States,California,2014,40,831,129,43533
States,Colorado,2014,40,19,6,4069
States,Connecticut,2014,40,60,17,4027
States,Delaware,2014,40,1,7,1588
States,District of Columbia,2014,40,119,2,2034
States,Florida,2014,40,266,65,21276
States,Georgia,2014,40,95,34,23940
States,Hawaii,2014,40,134,20,2781
States,Idaho,2014,40,30,9,2615
States,Illinois,2014,40,853,93,57777
States,Indiana,2014,40,46,35,8943
States,Iowa,2014,40,82,16,32278
States,Kansas,2014,40,35,29,7022
States,Kentucky,2014,40,20,17,19946
States,Louisiana,2014,40,823,75,45888
States,Maine,2014,40,76,29,5836
States,Maryland,2014,40,107,20,10582
States,Massachusetts,2014,40,170,47,27489
States,Michigan,2014,40,51,42,15890
States,Minnesota,2014,40,42,16,5476
States,Mississippi,2014,40,453,50,19981
States,Missouri,2014,40,86,23,8276
States,Montana,2014,40,3,12,3112
States,Nebraska,2014,40,17,16,2696
States,Nevada,2014,40,65,29,13149
States,New Hampshire,2014,40,1,22,4285
States,New Jersey,2014,40,114,22,8111
States,New Mexico,2014,40,148,25,11009
States,New York,2014,40,124,153,17872
States,North Carolina,2014,40,82,44,14697
States,North Dakota,2014,40,6,7,1442
States,Ohio,2014,40,56,46,14259
States,Oklahoma,2014,40,38,14,2049
States,Oregon,2014,40,7,13,3132
States,Pennsylvania,2014,40,137,38,14610
States,Rhode Island,2014,40,3,20,6915
States,South Carolina,2014,40,15,15,6530
States,South Dakota,2014,40,47,24,5728
States,Tennessee,2014,40,23,48,9761
States,Texas,2014,40,623,95,38565
States,Utah,2014,40,200,45,17305
States,Vermont,2014,40,42,11,3136
States,Virginia,2014,40,1166,121,81531
States,Washington,2014,40,19,26,4282
States,West Virginia,2014,40,162,46,17738
States,Wisconsin,2014,40,35,29,4465
States,Wyoming,2014,40,31,25,5964
States,Puerto Rico,2014,40,397,6,5857
States,Virgin Islands,2014,40,5,1,355
States,New York City,2014,40,1613,94,104368
States,Alabama,2014,41,270,27,13067
States,Alaska,2014,41,6,8,1453
States,Arizona,2014,41,238,59,28645
States,Arkansas,2014,41,77,19,6180
States,California,2014,41,936,136,46366
States,Colorado,2014,41,15,6,3508
States,Connecticut,2014,41,67,18,4211
States,Delaware,2014,41,2,7,1765
States,District of Columbia,2014,41,116,2,2121
States,Florida,2014,41,424,65,23348
States,Georgia,2014,41,101,34,20176
States,Hawaii,2014,41,140,20,2827
States,Idaho,2014,41,39,9,3045
States,Illinois,2014,41,831,93,56141
States,Indiana,2014,41,76,38,9596
States,Iowa,2014,41,102,16,32306
States,Kansas,2014,41,42,30,6994
States,Kentucky,2014,41,20,17,22287
States,Louisiana,2014,41,1009,79,48697
States,Maine,2014,41,77,30,6120
States,Maryland,2014,41,105,21,10867
States,Massachusetts,2014,41,185,46,26203
States,Michigan,2014,41,44,45,16285
States,Minnesota,2014,41,42,16,5567
States,Mississippi,2014,41,528,52,18347
States,Missouri,2014,41,105,23,8147
States,Montana,2014,41,0,11,3426
States,Nebraska,2014,41,20,15,2697
States,Nevada,2014,41,66,31,11237
States,New Hampshire,2014,41,14,26,4972
States,New Jersey,2014,41,181,24,8337
States,New Mexico,2014,41,181,26,11644
States,New York,2014,41,110,155,18060
States,North Carolina,2014,41,102,48,15441
States,North Dakota,2014,41,10,8,1506
States,Ohio,2014,41,87,52,15101
States,Oklahoma,2014,41,58,17,2348
States,Oregon,2014,41,14,13,3345
States,Pennsylvania,2014,41,159,40,13321
States,Rhode Island,2014,41,10,19,6571
States,South Carolina,2014,41,15,15,6643
States,South Dakota,2014,41,45,24,5756
States,Tennessee,2014,41,49,48,10464
States,Texas,2014,41,672,94,38801
States,Utah,2014,41,230,42,17802
States,Vermont,2014,41,33,11,3092
States,Virginia,2014,41,1166,118,65816
States,Washington,2014,41,64,26,4404
States,West Virginia,2014,41,194,44,17677
States,Wisconsin,2014,41,36,27,4592
States,Wyoming,2014,41,27,24,5735
States,Puerto Rico,2014,41,210,5,5046
States,Virgin Islands,2014,41,6,1,368
States,New York City,2014,41,1621,80,100073
States,Alabama,2014,42,214,28,12334
States,Alaska,2014,42,4,7,1097
States,Arizona,2014,42,283,60,29182
States,Arkansas,2014,42,77,21,6351
States,California,2014,42,886,139,47088
States,Colorado,2014,42,18,6,3807
States,Connecticut,2014,42,62,16,3990
States,Delaware,2014,42,0,7,1677
States,District of Columbia,2014,42,95,2,1887
States,Florida,2014,42,405,63,20653
States,Georgia,2014,42,155,35,28921
States,Hawaii,2014,42,123,20,2777
States,Idaho,2014,42,51,10,3441
States,Illinois,2014,42,929,94,56597
States,Indiana,2014,42,59,36,8575
States,Iowa,2014,42,95,14,34531
States,Kansas,2014,42,55,30,6285
States,Kentucky,2014,42,11,19,22832
States,Louisiana,2014,42,1307,83,49611
States,Maine,2014,42,68,31,5965
States,Maryland,2014,42,93,21,10851
States,Massachusetts,2014,42,178,46,22682
States,Michigan,2014,42,67,47,16997
States,Minnesota,2014,42,46,15,5156
States,Mississippi,2014,42,441,53,17749
States,Missouri,2014,42,116,23,8259
States,Montana,2014,42,2,11,3345
States,Nebraska,2014,42,26,16,3039
States,Nevada,2014,42,73,31,13233
States,New Hampshire,2014,42,3,26,4920
States,New Jersey,2014,42,173,25,10749
States,New Mexico,2014,42,194,25,10198
States,New York,2014,42,138,157,17958
States,North Carolina,2014,42,73,47,14788
States,North Dakota,2014,42,12,7,1491
States,Ohio,2014,42,80,55,16215
States,Oklahoma,2014,42,53,19,3879
States,Oregon,2014,42,28,20,4893
States,Pennsylvania,2014,42,166,45,16363
States,Rhode Island,2014,42,14,20,5794
States,South Carolina,2014,42,37,15,6612
States,South Dakota,2014,42,51,24,6041
States,Tennessee,2014,42,47,46,8662
States,Texas,2014,42,761,95,38512
States,Utah,2014,42,243,43,18791
States,Vermont,2014,42,32,9,2446
States,Virginia,2014,42,1280,108,68315
States,Washington,2014,42,38,32,4912
States,West Virginia,2014,42,174,44,18019
States,Wisconsin,2014,42,46,29,4565
States,Wyoming,2014,42,33,24,6441
States,Puerto Rico,2014,42,577,6,5691
States,Virgin Islands,2014,42,7,1,388
States,New York City,2014,42,1742,94,100172
States,Alabama,2014,43,246,28,13379
States,Alaska,2014,43,22,8,1423
States,Arizona,2014,43,289,59,31010
States,Arkansas,2014,43,83,20,5745
States,California,2014,43,873,147,47395
States,Colorado,2014,43,17,4,3858
States,Connecticut,2014,43,56,16,3838
States,Delaware,2014,43,0,7,1734
States,District of Columbia,2014,43,95,2,1678
States,Florida,2014,43,345,42,15987
States,Georgia,2014,43,195,36,28684
States,Hawaii,2014,43,124,20,2797
States,Idaho,2014,43,27,10,3128
States,Illinois,2014,43,899,93,56302
States,Indiana,2014,43,65,37,8600
States,Iowa,2014,43,96,16,33391
States,Kansas,2014,43,67,32,7259
States,Kentucky,2014,43,38,19,23157
States,Louisiana,2014,43,1161,81,46105
States,Maine,2014,43,59,31,6087
States,Maryland,2014,43,123,23,12850
States,Massachusetts,2014,43,163,48,26929
States,Michigan,2014,43,75,47,16905
States,Minnesota,2014,43,44,16,5139
States,Mississippi,2014,43,550,53,19175
States,Missouri,2014,43,112,22,8443
States,Montana,2014,43,4,12,3150
States,Nebraska,2014,43,14,16,2637
States,Nevada,2014,43,58,30,13306
States,New Hampshire,2014,43,5,26,4930
States,New Jersey,2014,43,207,26,11120
States,New Mexico,2014,43,179,24,10776
States,New York,2014,43,160,159,18337
States,North Carolina,2014,43,133,51,16852
States,North Dakota,2014,43,9,8,1399
States,Ohio,2014,43,103,56,16998
States,Oklahoma,2014,43,43,18,3991
States,Oregon,2014,43,30,16,4203
States,Pennsylvania,2014,43,195,46,16661
States,Rhode Island,2014,43,7,20,7040
States,South Carolina,2014,43,38,15,5949
States,South Dakota,2014,43,63,24,5744
States,Tennessee,2014,43,83,48,10556
States,Texas,2014,43,860,98,39582
States,Utah,2014,43,234,38,15450
States,Vermont,2014,43,40,12,3765
States,Virginia,2014,43,1291,116,75787
States,Washington,2014,43,30,31,4834
States,West Virginia,2014,43,199,45,18382
States,Wisconsin,2014,43,146,29,7557
States,Wyoming,2014,43,50,26,5894
States,Puerto Rico,2014,43,547,7,5898
States,Virgin Islands,2014,43,13,1,387
States,New York City,2014,43,1727,93,100131
States,Alabama,2014,44,253,28,11944
States,Alaska,2014,44,21,7,1162
States,Arizona,2014,44,272,58,28966
States,Arkansas,2014,44,86,18,5887
States,California,2014,44,844,154,44750
States,Colorado,2014,44,20,6,4018
States,Connecticut,2014,44,96,21,4641
States,Delaware,2014,44,1,7,1858
States,District of Columbia,2014,44,137,2,2156
States,Florida,2014,44,428,65,21629
States,Georgia,2014,44,182,37,23653
States,Hawaii,2014,44,117,20,2609
States,Idaho,2014,44,32,10,3377
States,Illinois,2014,44,979,96,56032
States,Indiana,2014,44,66,38,9501
States,Iowa,2014,44,117,16,34072
States,Kansas,2014,44,47,29,6016
States,Kentucky,2014,44,17,19,25119
States,Louisiana,2014,44,1206,77,47393
States,Maine,2014,44,63,30,6149
States,Maryland,2014,44,133,23,11803
States,Massachusetts,2014,44,197,47,26607
States,Michigan,2014,44,93,52,18819
States,Minnesota,2014,44,45,16,5444
States,Mississippi,2014,44,483,54,19643
States,Missouri,2014,44,52,22,5483
States,Montana,2014,44,4,12,3363
States,Nebraska,2014,44,11,16,2619
States,Nevada,2014,44,70,29,12434
States,New Hampshire,2014,44,14,27,5187
States,New Jersey,2014,44,168,26,10659
States,New Mexico,2014,44,150,27,11388
States,New York,2014,44,178,161,18702
States,North Carolina,2014,44,160,52,17330
States,North Dakota,2014,44,9,7,1325
States,Ohio,2014,44,87,54,16269
States,Oklahoma,2014,44,59,18,4200
States,Oregon,2014,44,47,17,4529
States,Pennsylvania,2014,44,170,47,15697
States,Rhode Island,2014,44,11,20,7133
States,South Carolina,2014,44,47,15,6117
States,South Dakota,2014,44,38,23,5389
States,Tennessee,2014,44,87,48,10380
States,Texas,2014,44,861,96,37957
States,Utah,2014,44,270,41,17004
States,Vermont,2014,44,52,12,3787
States,Virginia,2014,44,1262,116,73683
States,Washington,2014,44,26,35,4301
States,West Virginia,2014,44,194,44,17555
States,Wisconsin,2014,44,171,29,7674
States,Wyoming,2014,44,26,26,6035
States,Puerto Rico,2014,44,344,7,5558
States,Virgin Islands,2014,44,12,1,403
States,New York City,2014,44,1798,95,100199
States,Alabama,2014,45,274,26,10902
States,Alaska,2014,45,37,7,1188
States,Arizona,2014,45,325,61,30083
States,Arkansas,2014,45,100,19,6085
States,California,2014,45,1048,157,47003
States,Colorado,2014,45,15,6,2693
States,Connecticut,2014,45,103,21,4531
States,Delaware,2014,45,2,7,2013
States,District of Columbia,2014,45,164,2,2270
States,Florida,2014,45,399,64,21049
States,Georgia,2014,45,296,37,23352
States,Hawaii,2014,45,147,20,2809
States,Idaho,2014,45,74,10,3488
States,Illinois,2014,45,1109,96,56714
States,Indiana,2014,45,79,38,9529
States,Iowa,2014,45,98,17,33959
States,Kansas,2014,45,71,31,6974
States,Kentucky,2014,45,34,17,20536
States,Louisiana,2014,45,1421,78,46576
States,Maine,2014,45,61,31,5864
States,Maryland,2014,45,127,24,13722
States,Massachusetts,2014,45,266,50,28183
States,Michigan,2014,45,119,48,18299
States,Minnesota,2014,45,43,15,5195
States,Mississippi,2014,45,622,52,19828
States,Missouri,2014,45,80,21,7636
States,Montana,2014,45,6,11,3190
States,Nebraska,2014,45,7,15,2382
States,Nevada,2014,45,71,30,13032
States,New Hampshire,2014,45,15,27,5013
States,New Jersey,2014,45,170,25,10563
States,New Mexico,2014,45,187,26,10680
States,New York,2014,45,210,161,18988
States,North Carolina,2014,45,169,50,17417
States,North Dakota,2014,45,5,7,888
States,Ohio,2014,45,95,58,17226
States,Oklahoma,2014,45,21,18,1519
States,Oregon,2014,45,21,19,4678
States,Pennsylvania,2014,45,204,47,17188
States,Rhode Island,2014,45,13,19,6273
States,South Carolina,2014,45,61,14,6292
States,South Dakota,2014,45,52,24,5864
States,Tennessee,2014,45,109,47,10587
States,Texas,2014,45,885,99,38221
States,Utah,2014,45,259,40,17103
States,Vermont,2014,45,46,13,4008
States,Virginia,2014,45,1282,119,75131
States,Washington,2014,45,26,35,4218
States,West Virginia,2014,45,188,45,17763
States,Wisconsin,2014,45,181,28,7614
States,Wyoming,2014,45,33,24,5448
States,Puerto Rico,2014,45,514,6,4847
States,Virgin Islands,2014,45,25,1,365
States,New York City,2014,45,1884,95,100622
States,Alabama,2014,46,510,28,12894
States,Alaska,2014,46,42,8,1334
States,Arizona,2014,46,318,60,28244
States,Arkansas,2014,46,89,19,5797
States,California,2014,46,858,141,38684
States,Colorado,2014,46,15,5,3561
States,Connecticut,2014,46,75,14,3546
States,Delaware,2014,46,1,7,1755
States,District of Columbia,2014,46,150,2,2526
States,Florida,2014,46,419,63,20991
States,Georgia,2014,46,402,35,23369
States,Hawaii,2014,46,143,20,2752
States,Idaho,2014,46,52,10,3164
States,Illinois,2014,46,1212,96,55943
States,Indiana,2014,46,95,37,9221
States,Iowa,2014,46,79,18,34150
States,Kansas,2014,46,82,31,6903
States,Kentucky,2014,46,45,19,22787
States,Louisiana,2014,46,1624,81,49023
States,Maine,2014,46,72,30,5360
States,Maryland,2014,46,111,23,12975
States,Massachusetts,2014,46,248,50,28137
States,Michigan,2014,46,103,50,18745
States,Minnesota,2014,46,43,16,5548
States,Mississippi,2014,46,614,53,19434
States,Missouri,2014,46,118,23,7302
States,Montana,2014,46,4,11,2884
States,Nebraska,2014,46,18,15,2629
States,Nevada,2014,46,103,30,12653
States,New Hampshire,2014,46,12,27,4960
States,New Jersey,2014,46,194,26,11006
States,New Mexico,2014,46,136,26,10762
States,New York,2014,46,191,160,17205
States,North Carolina,2014,46,154,51,16110
States,North Dakota,2014,46,3,7,889
States,Ohio,2014,46,102,57,16272
States,Oklahoma,2014,46,78,16,3645
States,Oregon,2014,46,21,18,4177
States,Pennsylvania,2014,46,217,50,17864
States,Rhode Island,2014,46,18,20,6607
States,South Carolina,2014,46,63,15,6517
States,South Dakota,2014,46,44,24,5480
States,Tennessee,2014,46,99,49,10304
States,Texas,2014,46,765,75,34103
States,Utah,2014,46,337,43,18687
States,Vermont,2014,46,38,13,3985
States,Virginia,2014,46,1363,121,77764
States,Washington,2014,46,34,35,4491
States,West Virginia,2014,46,213,46,17827
States,Wisconsin,2014,46,163,30,7354
States,Wyoming,2014,46,39,25,5406
States,Puerto Rico,2014,46,420,6,4899
States,Virgin Islands,2014,46,18,1,423
States,New York City,2014,46,1695,61,95652
States,Alabama,2014,47,693,28,12156
States,Alaska,2014,47,41,8,1400
States,Arizona,2014,47,325,59,29255
States,Arkansas,2014,47,89,18,6144
States,California,2014,47,1176,160,47232
States,Colorado,2014,47,6,4,2966
States,Connecticut,2014,47,51,16,2948
States,Delaware,2014,47,1,7,1795
States,District of Columbia,2014,47,130,2,1808
States,Florida,2014,47,570,66,22778
States,Georgia,2014,47,740,38,25584
States,Hawaii,2014,47,112,21,2953
States,Idaho,2014,47,73,9,3329
States,Illinois,2014,47,1378,91,53968
States,Indiana,2014,47,176,38,9422
States,Iowa,2014,47,120,17,35059
States,Kansas,2014,47,130,31,7130
States,Kentucky,2014,47,69,19,23282
States,Louisiana,2014,47,1747,74,39746
States,Maine,2014,47,42,31,6142
States,Maryland,2014,47,137,23,7771
States,Massachusetts,2014,47,265,50,28249
States,Michigan,2014,47,92,49,16326
States,Minnesota,2014,47,63,15,4461
States,Mississippi,2014,47,787,50,18427
States,Missouri,2014,47,55,20,5013
States,Montana,2014,47,4,10,3154
States,Nebraska,2014,47,19,16,2809
States,Nevada,2014,47,107,32,13536
States,New Hampshire,2014,47,11,25,4882
States,New Jersey,2014,47,227,25,10611
States,New Mexico,2014,47,177,27,10923
States,New York,2014,47,259,163,18738
States,North Carolina,2014,47,169,52,18143
States,North Dakota,2014,47,6,8,1544
States,Ohio,2014,47,73,55,14978
States,Oklahoma,2014,47,37,18,3266
States,Oregon,2014,47,19,16,4044
States,Pennsylvania,2014,47,223,47,15579
States,Rhode Island,2014,47,9,19,6408
States,South Carolina,2014,47,48,15,6427
States,South Dakota,2014,47,63,24,5944
States,Tennessee,2014,47,93,49,10983
States,Texas,2014,47,1556,99,37915
States,Utah,2014,47,343,42,17461
States,Vermont,2014,47,47,13,3770
States,Virginia,2014,47,1411,121,70860
States,Washington,2014,47,35,35,4219
States,West Virginia,2014,47,168,47,17662
States,Wisconsin,2014,47,168,29,7728
States,Wyoming,2014,47,41,26,6051
States,Puerto Rico,2014,47,521,6,4896
States,Virgin Islands,2014,47,19,1,395
States,New York City,2014,47,1753,94,93019
States,Alabama,2014,48,600,25,8262
States,Alaska,2014,48,26,8,1084
States,Arizona,2014,48,272,59,20181
States,Arkansas,2014,48,65,19,3758
States,California,2014,48,840,159,30801
States,Colorado,2014,48,10,4,3209
States,Connecticut,2014,48,35,18,2076
States,Delaware,2014,48,2,7,1232
States,District of Columbia,2014,48,89,2,926
States,Florida,2014,48,600,66,17328
States,Georgia,2014,48,590,35,14835
States,Hawaii,2014,48,96,20,2484
States,Idaho,2014,48,70,10,2998
States,Illinois,2014,48,1810,97,47624
States,Indiana,2014,48,126,38,5442
States,Iowa,2014,48,96,16,24548
States,Kansas,2014,48,107,31,4820
States,Kentucky,2014,48,68,18,20561
States,Louisiana,2014,48,2747,78,46550
States,Maine,2014,48,58,31,4017
States,Maryland,2014,48,137,24,8009
States,Massachusetts,2014,48,211,48,19338
States,Michigan,2014,48,117,51,13029
States,Minnesota,2014,48,54,16,4148
States,Mississippi,2014,48,930,51,18819
States,Missouri,2014,48,152,23,5626
States,Montana,2014,48,3,11,2318
States,Nebraska,2014,48,18,16,2063
States,Nevada,2014,48,190,31,10554
States,New Hampshire,2014,48,3,26,3323
States,New Jersey,2014,48,142,26,7365
States,New Mexico,2014,48,161,27,8936
States,New York,2014,48,218,163,11804
States,North Carolina,2014,48,220,51,10677
States,North Dakota,2014,48,4,9,1240
States,Ohio,2014,48,68,56,11751
States,Oklahoma,2014,48,65,18,2991
States,Oregon,2014,48,24,17,4009
States,Pennsylvania,2014,48,246,45,10892
States,Rhode Island,2014,48,5,20,4359
States,South Carolina,2014,48,46,15,4354
States,South Dakota,2014,48,44,24,4449
States,Tennessee,2014,48,78,47,6489
States,Texas,2014,48,1390,100,29788
States,Utah,2014,48,402,43,15247
States,Vermont,2014,48,47,12,2570
States,Virginia,2014,48,1551,114,64884
States,Washington,2014,48,23,36,2621
States,West Virginia,2014,48,186,46,13142
States,Wisconsin,2014,48,86,30,4918
States,Wyoming,2014,48,62,26,5033
States,Puerto Rico,2014,48,550,7,5068
States,Virgin Islands,2014,48,13,1,406
States,New York City,2014,48,1849,96,88295
States,Alabama,2014,49,447,26,8916
