state,season_label,season_end_year,race_eth,vax_coverage,wili_mean,wili_peak,wili_peak_week,spend_metric_1,poverty_pct
CO,2017-18,2018,Non-Hispanic Asian,,1.5534488787878789,3.65521,201805.0,8762.62,10.9
CO,2018-19,2019,Overall,44.5,4.1753172727272725,7.42512,201852.0,9035.2,10.3
CO,2018-19,2019,Non-Hispanic White,46.5,4.1753172727272725,7.42512,201852.0,9035.2,10.3
CO,2018-19,2019,Non-Hispanic Black,43.2,4.1753172727272725,7.42512,201852.0,9035.2,10.3
CO,2018-19,2019,Hispanic,40.8,4.1753172727272725,7.42512,201852.0,9035.2,10.3
CO,2018-19,2019,Non-Hispanic Asian,,4.1753172727272725,7.42512,201852.0,9035.2,10.3
CO,2019-20,2020,Overall,48.3,4.325243393939394,7.87999,202005.0,8588.17,9.8
CO,2019-20,2020,Non-Hispanic White,51.4,4.325243393939394,7.87999,202005.0,8588.17,9.8
CO,2019-20,2020,Non-Hispanic Black,43.7,4.325243393939394,7.87999,202005.0,8588.17,9.8
CO,2019-20,2020,Hispanic,40.9,4.325243393939394,7.87999,202005.0,8588.17,9.8
CO,2019-20,2020,Non-Hispanic Asian,,4.325243393939394,7.87999,202005.0,8588.17,9.8
CO,2020-21,2021,Overall,48.7,0.8893257647058824,1.44315,202044.0,9470.02,9.6
CO,2020-21,2021,Non-Hispanic White,52.1,0.8893257647058824,1.44315,202044.0,9470.02,9.6
CO,2020-21,2021,Non-Hispanic Black,36.9,0.8893257647058824,1.44315,202044.0,9470.02,9.6
CO,2020-21,2021,Hispanic,41.2,0.8893257647058824,1.44315,202044.0,9470.02,9.6
CO,2020-21,2021,Non-Hispanic Asian,,0.8893257647058824,1.44315,202044.0,9470.02,9.6
CO,2021-22,2022,Overall,48.1,2.6773290909090908,4.30686,202218.0,9808.51,9.6
CO,2021-22,2022,Non-Hispanic White,52.6,2.6773290909090908,4.30686,202218.0,9808.51,9.6
CO,2021-22,2022,Non-Hispanic Black,35.4,2.6773290909090908,4.30686,202218.0,9808.51,9.6
CO,2021-22,2022,Hispanic,39.6,2.6773290909090908,4.30686,202218.0,9808.51,9.6
CO,2021-22,2022,Non-Hispanic Asian,,2.6773290909090908,4.30686,202218.0,9808.51,9.6
CO,2022-23,2023,Overall,47.0,4.34224606060606,9.47875,202247.0,10671.45,9.4
CO,2022-23,2023,Non-Hispanic White,51.3,4.34224606060606,9.47875,202247.0,10671.45,9.4
CO,2022-23,2023,Non-Hispanic Black,43.6,4.34224606060606,9.47875,202247.0,10671.45,9.4
CO,2022-23,2023,Hispanic,36.1,4.34224606060606,9.47875,202247.0,10671.45,9.4
CO,2022-23,2023,Non-Hispanic Asian,,4.34224606060606,9.47875,202247.0,10671.45,9.4
CT,2013-14,2014,Overall,46.4,1.894135393939394,3.27323,201406.0,9322.47,10.5
CT,2013-14,2014,Non-Hispanic White,49.2,1.894135393939394,3.27323,201406.0,9322.47,10.5
CT,2013-14,2014,Non-Hispanic Black,36.4,1.894135393939394,3.27323,201406.0,9322.47,10.5
CT,2013-14,2014,Hispanic,45.1,1.894135393939394,3.27323,201406.0,9322.47,10.5
CT,2013-14,2014,Non-Hispanic Asian,,1.894135393939394,3.27323,201406.0,9322.47,10.5
CT,2014-15,2015,Overall,47.6,2.516709117647059,6.44041,201507.0,9684.82,10.5
CT,2014-15,2015,Non-Hispanic White,49.3,2.516709117647059,6.44041,201507.0,9684.82,10.5
CT,2014-15,2015,Non-Hispanic Black,42.4,2.516709117647059,6.44041,201507.0,9684.82,10.5
CT,2014-15,2015,Hispanic,43.2,2.516709117647059,6.44041,201507.0,9684.82,10.5
CT,2014-15,2015,Non-Hispanic Asian,,2.516709117647059,6.44041,201507.0,9684.82,10.5
CT,2015-16,2016,Overall,47.7,2.284549121212121,4.15838,201606.0,9733.02,10.4
CT,2015-16,2016,Non-Hispanic White,49.6,2.284549121212121,4.15838,201606.0,9733.02,10.4
CT,2015-16,2016,Non-Hispanic Black,41.2,2.284549121212121,4.15838,201606.0,9733.02,10.4
CT,2015-16,2016,Hispanic,43.1,2.284549121212121,4.15838,201606.0,9733.02,10.4
CT,2015-16,2016,Non-Hispanic Asian,,2.284549121212121,4.15838,201606.0,9733.02,10.4
CT,2016-17,2017,Overall,47.3,2.4542365757575757,5.45754,201706.0,9963.87,10.1
CT,2016-17,2017,Non-Hispanic White,49.3,2.4542365757575757,5.45754,201706.0,9963.87,10.1
CT,2016-17,2017,Non-Hispanic Black,42.0,2.4542365757575757,5.45754,201706.0,9963.87,10.1
CT,2016-17,2017,Hispanic,43.5,2.4542365757575757,5.45754,201706.0,9963.87,10.1
CT,2016-17,2017,Non-Hispanic Asian,,2.4542365757575757,5.45754,201706.0,9963.87,10.1
CT,2017-18,2018,Overall,40.6,3.3681848484848484,7.15832,201806.0,10709.66,10.0
CT,2017-18,2018,Non-Hispanic White,42.3,3.3681848484848484,7.15832,201806.0,10709.66,10.0
CT,2017-18,2018,Non-Hispanic Black,35.3,3.3681848484848484,7.15832,201806.0,10709.66,10.0
CT,2017-18,2018,Hispanic,37.9,3.3681848484848484,7.15832,201806.0,10709.66,10.0
CT,2017-18,2018,Non-Hispanic Asian,,3.3681848484848484,7.15832,201806.0,10709.66,10.0
CT,2018-19,2019,Overall,49.4,3.3662009090909093,5.24651,201903.0,11165.18,9.9
CT,2018-19,2019,Non-Hispanic White,53.3,3.3662009090909093,5.24651,201903.0,11165.18,9.9
CT,2018-19,2019,Non-Hispanic Black,42.7,3.3662009090909093,5.24651,201903.0,11165.18,9.9
CT,2018-19,2019,Hispanic,36.7,3.3662009090909093,5.24651,201903.0,11165.18,9.9
CT,2018-19,2019,Non-Hispanic Asian,,3.3662009090909093,5.24651,201903.0,11165.18,9.9
CT,2019-20,2020,Overall,53.9,4.472890909090909,10.2091,202006.0,10674.44,9.8
CT,2019-20,2020,Non-Hispanic White,59.4,4.472890909090909,10.2091,202006.0,10674.44,9.8
CT,2019-20,2020,Non-Hispanic Black,45.2,4.472890909090909,10.2091,202006.0,10674.44,9.8
CT,2019-20,2020,Hispanic,42.6,4.472890909090909,10.2091,202006.0,10674.44,9.8
CT,2019-20,2020,Non-Hispanic Asian,,4.472890909090909,10.2091,202006.0,10674.44,9.8
CT,2020-21,2021,Overall,51.8,0.9034509411764705,1.50344,202050.0,11579.81,10.0
CT,2020-21,2021,Non-Hispanic White,57.7,0.9034509411764705,1.50344,202050.0,11579.81,10.0
CT,2020-21,2021,Non-Hispanic Black,43.6,0.9034509411764705,1.50344,202050.0,11579.81,10.0
CT,2020-21,2021,Hispanic,39.1,0.9034509411764705,1.50344,202050.0,11579.81,10.0
CT,2020-21,2021,Non-Hispanic Asian,,0.9034509411764705,1.50344,202050.0,11579.81,10.0
CT,2021-22,2022,Overall,54.1,1.7800241212121213,4.17986,202152.0,12020.39,10.1
CT,2021-22,2022,Non-Hispanic White,60.5,1.7800241212121213,4.17986,202152.0,12020.39,10.1
CT,2021-22,2022,Non-Hispanic Black,37.3,1.7800241212121213,4.17986,202152.0,12020.39,10.1
CT,2021-22,2022,Hispanic,41.0,1.7800241212121213,4.17986,202152.0,12020.39,10.1
CT,2021-22,2022,Non-Hispanic Asian,,1.7800241212121213,4.17986,202152.0,12020.39,10.1
CT,2022-23,2023,Overall,51.9,3.07466,8.25718,202248.0,12479.9,10.0
CT,2022-23,2023,Non-Hispanic White,58.4,3.07466,8.25718,202248.0,12479.9,10.0
CT,2022-23,2023,Non-Hispanic Black,37.9,3.07466,8.25718,202248.0,12479.9,10.0
CT,2022-23,2023,Hispanic,39.7,3.07466,8.25718,202248.0,12479.9,10.0
CT,2022-23,2023,Non-Hispanic Asian,,3.07466,8.25718,202248.0,12479.9,10.0
DC,2013-14,2014,Overall,40.7,8.48692818181818,16.3476,201401.0,9673.07,18.2
DC,2013-14,2014,Non-Hispanic White,51.5,8.48692818181818,16.3476,201401.0,9673.07,18.2
DC,2013-14,2014,Non-Hispanic Black,30.2,8.48692818181818,16.3476,201401.0,9673.07,18.2
DC,2013-14,2014,Hispanic,51.0,8.48692818181818,16.3476,201401.0,9673.07,18.2
DC,2013-14,2014,Non-Hispanic Asian,,8.48692818181818,16.3476,201401.0,9673.07,18.2
DC,2014-15,2015,Overall,38.6,7.539271176470588,14.8148,201453.0,9881.52,18.0
DC,2014-15,2015,Non-Hispanic White,49.2,7.539271176470588,14.8148,201453.0,9881.52,18.0
DC,2014-15,2015,Non-Hispanic Black,30.6,7.539271176470588,14.8148,201453.0,9881.52,18.0
DC,2014-15,2015,Hispanic,33.8,7.539271176470588,14.8148,201453.0,9881.52,18.0
DC,2014-15,2015,Non-Hispanic Asian,,7.539271176470588,14.8148,201453.0,9881.52,18.0
DC,2015-16,2016,Overall,38.5,6.265970818181819,9.6564,201611.0,10079.3,17.9
DC,2015-16,2016,Non-Hispanic White,48.0,6.265970818181819,9.6564,201611.0,10079.3,17.9
DC,2015-16,2016,Non-Hispanic Black,29.3,6.265970818181819,9.6564,201611.0,10079.3,17.9
DC,2015-16,2016,Hispanic,41.8,6.265970818181819,9.6564,201611.0,10079.3,17.9
DC,2015-16,2016,Non-Hispanic Asian,,6.265970818181819,9.6564,201611.0,10079.3,17.9
DC,2016-17,2017,Overall,42.3,6.111550909090909,9.39163,201706.0,10295.79,17.4
DC,2016-17,2017,Non-Hispanic White,51.5,6.111550909090909,9.39163,201706.0,10295.79,17.4
DC,2016-17,2017,Non-Hispanic Black,34.4,6.111550909090909,9.39163,201706.0,10295.79,17.4
DC,2016-17,2017,Hispanic,48.9,6.111550909090909,9.39163,201706.0,10295.79,17.4
DC,2016-17,2017,Non-Hispanic Asian,,6.111550909090909,9.39163,201706.0,10295.79,17.4
DC,2017-18,2018,Overall,42.8,2.6111124242424246,5.29988,201807.0,10373.01,16.8
DC,2017-18,2018,Non-Hispanic White,54.6,2.6111124242424246,5.29988,201807.0,10373.01,16.8
DC,2017-18,2018,Non-Hispanic Black,34.2,2.6111124242424246,5.29988,201807.0,10373.01,16.8
DC,2017-18,2018,Hispanic,43.5,2.6111124242424246,5.29988,201807.0,10373.01,16.8
DC,2017-18,2018,Non-Hispanic Asian,,2.6111124242424246,5.29988,201807.0,10373.01,16.8
DC,2019-20,2020,Overall,54.7,3.0685947272727274,5.74943,201952.0,10168.29,15.5
DC,2019-20,2020,Non-Hispanic White,69.9,3.0685947272727274,5.74943,201952.0,10168.29,15.5
DC,2019-20,2020,Non-Hispanic Black,41.2,3.0685947272727274,5.74943,201952.0,10168.29,15.5
DC,2019-20,2020,Hispanic,64.8,3.0685947272727274,5.74943,201952.0,10168.29,15.5
DC,2019-20,2020,Non-Hispanic Asian,,3.0685947272727274,5.74943,201952.0,10168.29,15.5
DC,2020-21,2021,Overall,50.8,2.362348529411765,3.54773,202103.0,10985.66,15.4
DC,2020-21,2021,Non-Hispanic White,67.0,2.362348529411765,3.54773,202103.0,10985.66,15.4
DC,2020-21,2021,Non-Hispanic Black,37.0,2.362348529411765,3.54773,202103.0,10985.66,15.4
DC,2020-21,2021,Hispanic,43.6,2.362348529411765,3.54773,202103.0,10985.66,15.4
DC,2020-21,2021,Non-Hispanic Asian,,2.362348529411765,3.54773,202103.0,10985.66,15.4
DC,2021-22,2022,Overall,54.5,3.8970065625,5.90112,202152.0,11131.51,15.1
DC,2021-22,2022,Non-Hispanic White,74.6,3.8970065625,5.90112,202152.0,11131.51,15.1
DC,2021-22,2022,Non-Hispanic Black,37.1,3.8970065625,5.90112,202152.0,11131.51,15.1
DC,2021-22,2022,Hispanic,47.5,3.8970065625,5.90112,202152.0,11131.51,15.1
DC,2021-22,2022,Non-Hispanic Asian,,3.8970065625,5.90112,202152.0,11131.51,15.1
DC,2022-23,2023,Overall,54.1,6.323263939393939,12.7334,202244.0,11651.62,14.5
DC,2022-23,2023,Non-Hispanic White,71.1,6.323263939393939,12.7334,202244.0,11651.62,14.5
DC,2022-23,2023,Non-Hispanic Black,38.6,6.323263939393939,12.7334,202244.0,11651.62,14.5
DC,2022-23,2023,Hispanic,45.2,6.323263939393939,12.7334,202244.0,11651.62,14.5
DC,2022-23,2023,Non-Hispanic Asian,,6.323263939393939,12.7334,202244.0,11651.62,14.5
DE,2013-14,2014,Overall,43.9,1.4121645696969696,3.70828,201404.0,9177.79,12.0
DE,2013-14,2014,Non-Hispanic White,48.0,1.4121645696969696,3.70828,201404.0,9177.79,12.0
DE,2013-14,2014,Non-Hispanic Black,35.8,1.4121645696969696,3.70828,201404.0,9177.79,12.0
DE,2013-14,2014,Hispanic,44.6,1.4121645696969696,3.70828,201404.0,9177.79,12.0
DE,2013-14,2014,Non-Hispanic Asian,,1.4121645696969696,3.70828,201404.0,9177.79,12.0
DE,2014-15,2015,Overall,45.8,0.6992396264705882,4.00863,201502.0,9414.29,12.0
DE,2014-15,2015,Non-Hispanic White,48.2,0.6992396264705882,4.00863,201502.0,9414.29,12.0
DE,2014-15,2015,Non-Hispanic Black,39.6,0.6992396264705882,4.00863,201502.0,9414.29,12.0
DE,2014-15,2015,Hispanic,40.5,0.6992396264705882,4.00863,201502.0,9414.29,12.0
DE,2014-15,2015,Non-Hispanic Asian,,0.6992396264705882,4.00863,201502.0,9414.29,12.0
DE,2015-16,2016,Overall,45.2,0.3812369303030303,1.73697,201610.0,9449.39,12.0
DE,2015-16,2016,Non-Hispanic White,48.6,0.3812369303030303,1.73697,201610.0,9449.39,12.0
DE,2015-16,2016,Non-Hispanic Black,36.1,0.3812369303030303,1.73697,201610.0,9449.39,12.0
DE,2015-16,2016,Hispanic,43.5,0.3812369303030303,1.73697,201610.0,9449.39,12.0
DE,2015-16,2016,Non-Hispanic Asian,,0.3812369303030303,1.73697,201610.0,9449.39,12.0
DE,2016-17,2017,Overall,45.6,0.34715603333333334,1.28824,201707.0,9506.17,12.1
DE,2016-17,2017,Non-Hispanic White,49.5,0.34715603333333334,1.28824,201707.0,9506.17,12.1
DE,2016-17,2017,Non-Hispanic Black,35.8,0.34715603333333334,1.28824,201707.0,9506.17,12.1
DE,2016-17,2017,Hispanic,40.9,0.34715603333333334,1.28824,201707.0,9506.17,12.1
DE,2016-17,2017,Non-Hispanic Asian,,0.34715603333333334,1.28824,201707.0,9506.17,12.1
DE,2017-18,2018,Overall,41.3,0.9839621393939395,6.28149,201806.0,9820.37,11.9
DE,2017-18,2018,Non-Hispanic White,42.2,0.9839621393939395,6.28149,201806.0,9820.37,11.9
DE,2017-18,2018,Non-Hispanic Black,37.7,0.9839621393939395,6.28149,201806.0,9820.37,11.9
DE,2017-18,2018,Hispanic,42.7,0.9839621393939395,6.28149,201806.0,9820.37,11.9
DE,2017-18,2018,Non-Hispanic Asian,,0.9839621393939395,6.28149,201806.0,9820.37,11.9
DE,2018-19,2019,Overall,44.8,0.7077283666666666,2.31047,201906.0,10166.3,11.8
DE,2018-19,2019,Non-Hispanic White,48.4,0.7077283666666666,2.31047,201906.0,10166.3,11.8
DE,2018-19,2019,Non-Hispanic Black,36.2,0.7077283666666666,2.31047,201906.0,10166.3,11.8
DE,2018-19,2019,Hispanic,42.0,0.7077283666666666,2.31047,201906.0,10166.3,11.8
DE,2018-19,2019,Non-Hispanic Asian,,0.7077283666666666,2.31047,201906.0,10166.3,11.8
DE,2019-20,2020,Overall,47.0,1.184290790909091,4.06504,201952.0,9581.87,11.4
DE,2019-20,2020,Non-Hispanic White,51.2,1.184290790909091,4.06504,201952.0,9581.87,11.4
DE,2019-20,2020,Non-Hispanic Black,42.7,1.184290790909091,4.06504,201952.0,9581.87,11.4
DE,2019-20,2020,Hispanic,38.4,1.184290790909091,4.06504,201952.0,9581.87,11.4
DE,2019-20,2020,Non-Hispanic Asian,,1.184290790909091,4.06504,201952.0,9581.87,11.4
DE,2020-21,2021,Overall,48.9,0.5365461764705882,1.22967,202048.0,10702.76,11.4
DE,2020-21,2021,Non-Hispanic White,54.5,0.5365461764705882,1.22967,202048.0,10702.76,11.4
DE,2020-21,2021,Non-Hispanic Black,41.6,0.5365461764705882,1.22967,202048.0,10702.76,11.4
DE,2020-21,2021,Hispanic,35.9,0.5365461764705882,1.22967,202048.0,10702.76,11.4
DE,2020-21,2021,Non-Hispanic Asian,,0.5365461764705882,1.22967,202048.0,10702.76,11.4
DE,2021-22,2022,Overall,44.0,1.143821090909091,3.08781,202152.0,10904.4,11.1
DE,2021-22,2022,Non-Hispanic White,50.5,1.143821090909091,3.08781,202152.0,10904.4,11.1
DE,2021-22,2022,Non-Hispanic Black,31.8,1.143821090909091,3.08781,202152.0,10904.4,11.1
DE,2021-22,2022,Hispanic,30.2,1.143821090909091,3.08781,202152.0,10904.4,11.1
DE,2021-22,2022,Non-Hispanic Asian,,1.143821090909091,3.08781,202152.0,10904.4,11.1
DE,2022-23,2023,Overall,43.0,1.6087545757575759,3.67624,202248.0,11811.22,10.7
DE,2022-23,2023,Non-Hispanic White,49.7,1.6087545757575759,3.67624,202248.0,11811.22,10.7
DE,2022-23,2023,Non-Hispanic Black,32.3,1.6087545757575759,3.67624,202248.0,11811.22,10.7
DE,2022-23,2023,Hispanic,35.4,1.6087545757575759,3.67624,202248.0,11811.22,10.7
DE,2022-23,2023,Non-Hispanic Asian,,1.6087545757575759,3.67624,202248.0,11811.22,10.7
FL,2013-14,2014,Overall,31.6,,,,10866.29,16.7
FL,2013-14,2014,Non-Hispanic White,36.3,,,,10866.29,16.7
FL,2013-14,2014,Non-Hispanic Black,23.5,,,,10866.29,16.7
FL,2013-14,2014,Hispanic,25.9,,,,10866.29,16.7
FL,2013-14,2014,Non-Hispanic Asian,,,,,10866.29,16.7
FL,2014-15,2015,Overall,33.5,,,,11078.29,16.5
FL,2014-15,2015,Non-Hispanic White,38.1,,,,11078.29,16.5
FL,2014-15,2015,Non-Hispanic Black,28.4,,,,11078.29,16.5
FL,2014-15,2015,Hispanic,25.6,,,,11078.29,16.5
FL,2014-15,2015,Non-Hispanic Asian,,,,,11078.29,16.5
FL,2015-16,2016,Overall,32.6,,,,11040.65,16.1
FL,2015-16,2016,Non-Hispanic White,36.9,,,,11040.65,16.1
FL,2015-16,2016,Non-Hispanic Black,26.8,,,,11040.65,16.1
FL,2015-16,2016,Hispanic,26.2,,,,11040.65,16.1
FL,2015-16,2016,Non-Hispanic Asian,,,,,11040.65,16.1
FL,2016-17,2017,Overall,34.5,,,,11186.14,15.5
FL,2016-17,2017,Non-Hispanic White,37.4,,,,11186.14,15.5
FL,2016-17,2017,Non-Hispanic Black,30.3,,,,11186.14,15.5
FL,2016-17,2017,Hispanic,30.4,,,,11186.14,15.5
FL,2016-17,2017,Non-Hispanic Asian,,,,,11186.14,15.5
FL,2017-18,2018,Overall,28.8,,,,11571.78,14.8
FL,2017-18,2018,Non-Hispanic White,33.9,,,,11571.78,14.8
FL,2017-18,2018,Non-Hispanic Black,22.5,,,,11571.78,14.8
FL,2017-18,2018,Hispanic,22.3,,,,11571.78,14.8
FL,2017-18,2018,Non-Hispanic Asian,,,,,11571.78,14.8
FL,2018-19,2019,Overall,33.9,,,,11914.66,14.0
FL,2018-19,2019,Non-Hispanic White,38.4,,,,11914.66,14.0
FL,2018-19,2019,Non-Hispanic Black,26.3,,,,11914.66,14.0
FL,2018-19,2019,Hispanic,28.3,,,,11914.66,14.0
FL,2018-19,2019,Non-Hispanic Asian,,,,,11914.66,14.0
FL,2019-20,2020,Overall,37.5,,,,11405.65,13.3
FL,2019-20,2020,Non-Hispanic White,43.6,,,,11405.65,13.3
FL,2019-20,2020,Non-Hispanic Black,29.7,,,,11405.65,13.3
FL,2019-20,2020,Hispanic,29.2,,,,11405.65,13.3
FL,2019-20,2020,Non-Hispanic Asian,,,,,11405.65,13.3
FL,2020-21,2021,Overall,39.3,,,,12186.1,13.1
FL,2020-21,2021,Non-Hispanic White,46.1,,,,12186.1,13.1
FL,2020-21,2021,Non-Hispanic Black,31.9,,,,12186.1,13.1
FL,2020-21,2021,Hispanic,30.9,,,,12186.1,13.1
FL,2020-21,2021,Non-Hispanic Asian,,,,,12186.1,13.1
FL,2021-22,2022,Overall,33.3,3.321657575757576,6.74805,202152.0,12657.25,12.9
FL,2021-22,2022,Non-Hispanic White,38.2,3.321657575757576,6.74805,202152.0,12657.25,12.9
FL,2021-22,2022,Non-Hispanic Black,26.7,3.321657575757576,6.74805,202152.0,12657.25,12.9
FL,2021-22,2022,Hispanic,26.1,3.321657575757576,6.74805,202152.0,12657.25,12.9
FL,2021-22,2022,Non-Hispanic Asian,,3.321657575757576,6.74805,202152.0,12657.25,12.9
FL,2022-23,2023,Overall,35.4,4.066708787878788,6.50865,202251.0,13686.37,12.6
FL,2022-23,2023,Non-Hispanic White,41.5,4.066708787878788,6.50865,202251.0,13686.37,12.6
FL,2022-23,2023,Non-Hispanic Black,31.3,4.066708787878788,6.50865,202251.0,13686.37,12.6
FL,2022-23,2023,Hispanic,26.8,4.066708787878788,6.50865,202251.0,13686.37,12.6
FL,2022-23,2023,Non-Hispanic Asian,,4.066708787878788,6.50865,202251.0,13686.37,12.6
GA,2013-14,2014,Overall,34.1,1.5153813636363636,5.37386,201352.0,9280.81,18.5
GA,2013-14,2014,Non-Hispanic White,39.5,1.5153813636363636,5.37386,201352.0,9280.81,18.5
GA,2013-14,2014,Non-Hispanic Black,25.3,1.5153813636363636,5.37386,201352.0,9280.81,18.5
GA,2013-14,2014,Hispanic,30.2,1.5153813636363636,5.37386,201352.0,9280.81,18.5
GA,2013-14,2014,Non-Hispanic Asian,,1.5153813636363636,5.37386,201352.0,9280.81,18.5
GA,2014-15,2015,Overall,37.8,2.1997580294117647,7.81293,201452.0,9606.04,18.4
GA,2014-15,2015,Non-Hispanic White,40.1,2.1997580294117647,7.81293,201452.0,9606.04,18.4
GA,2014-15,2015,Non-Hispanic Black,32.9,2.1997580294117647,7.81293,201452.0,9606.04,18.4
GA,2014-15,2015,Hispanic,39.9,2.1997580294117647,7.81293,201452.0,9606.04,18.4
GA,2014-15,2015,Non-Hispanic Asian,,2.1997580294117647,7.81293,201452.0,9606.04,18.4
GA,2015-16,2016,Overall,36.0,1.8851836666666666,3.45765,201610.0,9639.43,17.8
GA,2015-16,2016,Non-Hispanic White,39.3,1.8851836666666666,3.45765,201610.0,9639.43,17.8
GA,2015-16,2016,Non-Hispanic Black,31.0,1.8851836666666666,3.45765,201610.0,9639.43,17.8
GA,2015-16,2016,Hispanic,35.6,1.8851836666666666,3.45765,201610.0,9639.43,17.8
GA,2015-16,2016,Non-Hispanic Asian,,1.8851836666666666,3.45765,201610.0,9639.43,17.8
GA,2016-17,2017,Overall,36.7,3.323721818181818,6.15154,201707.0,9919.99,16.9
GA,2016-17,2017,Non-Hispanic White,40.7,3.323721818181818,6.15154,201707.0,9919.99,16.9
GA,2016-17,2017,Non-Hispanic Black,29.6,3.323721818181818,6.15154,201707.0,9919.99,16.9
GA,2016-17,2017,Hispanic,38.4,3.323721818181818,6.15154,201707.0,9919.99,16.9
GA,2016-17,2017,Non-Hispanic Asian,,3.323721818181818,6.15154,201707.0,9919.99,16.9
GA,2017-18,2018,Overall,31.6,5.004266363636364,15.4536,201805.0,10340.65,16.0
GA,2017-18,2018,Non-Hispanic White,34.0,5.004266363636364,15.4536,201805.0,10340.65,16.0
GA,2017-18,2018,Non-Hispanic Black,27.7,5.004266363636364,15.4536,201805.0,10340.65,16.0
GA,2017-18,2018,Hispanic,29.7,5.004266363636364,15.4536,201805.0,10340.65,16.0
GA,2017-18,2018,Non-Hispanic Asian,,5.004266363636364,15.4536,201805.0,10340.65,16.0
GA,2018-19,2019,Overall,34.8,3.9136612121212124,7.30976,201852.0,10765.91,15.1
GA,2018-19,2019,Non-Hispanic White,38.7,3.9136612121212124,7.30976,201852.0,10765.91,15.1
GA,2018-19,2019,Non-Hispanic Black,27.6,3.9136612121212124,7.30976,201852.0,10765.91,15.1
GA,2018-19,2019,Hispanic,34.4,3.9136612121212124,7.30976,201852.0,10765.91,15.1
GA,2018-19,2019,Non-Hispanic Asian,,3.9136612121212124,7.30976,201852.0,10765.91,15.1
GA,2019-20,2020,Overall,39.6,5.370942727272727,12.2433,201952.0,10422.66,14.3
GA,2019-20,2020,Non-Hispanic White,44.4,5.370942727272727,12.2433,201952.0,10422.66,14.3
GA,2019-20,2020,Non-Hispanic Black,34.1,5.370942727272727,12.2433,201952.0,10422.66,14.3
GA,2019-20,2020,Hispanic,32.6,5.370942727272727,12.2433,201952.0,10422.66,14.3
GA,2019-20,2020,Non-Hispanic Asian,,5.370942727272727,12.2433,201952.0,10422.66,14.3
GA,2020-21,2021,Overall,36.7,2.0400791176470587,3.05869,202053.0,10872.23,13.9
GA,2020-21,2021,Non-Hispanic White,43.7,2.0400791176470587,3.05869,202053.0,10872.23,13.9
GA,2020-21,2021,Non-Hispanic Black,28.4,2.0400791176470587,3.05869,202053.0,10872.23,13.9
GA,2020-21,2021,Hispanic,27.5,2.0400791176470587,3.05869,202053.0,10872.23,13.9
GA,2020-21,2021,Non-Hispanic Asian,,2.0400791176470587,3.05869,202053.0,10872.23,13.9
GA,2021-22,2022,Overall,36.9,2.997700909090909,8.12271,202152.0,11128.87,13.5
GA,2021-22,2022,Non-Hispanic White,41.5,2.997700909090909,8.12271,202152.0,11128.87,13.5
GA,2021-22,2022,Non-Hispanic Black,31.6,2.997700909090909,8.12271,202152.0,11128.87,13.5
GA,2021-22,2022,Hispanic,32.0,2.997700909090909,8.12271,202152.0,11128.87,13.5
GA,2021-22,2022,Non-Hispanic Asian,,2.997700909090909,8.12271,202152.0,11128.87,13.5
GA,2022-23,2023,Overall,37.2,4.013535454545455,9.15391,202244.0,11788.11,13.5
GA,2022-23,2023,Non-Hispanic White,40.9,4.013535454545455,9.15391,202244.0,11788.11,13.5
GA,2022-23,2023,Non-Hispanic Black,34.2,4.013535454545455,9.15391,202244.0,11788.11,13.5
GA,2022-23,2023,Hispanic,28.5,4.013535454545455,9.15391,202244.0,11788.11,13.5
GA,2022-23,2023,Non-Hispanic Asian,,4.013535454545455,9.15391,202244.0,11788.11,13.5
HI,2013-14,2014,Overall,44.9,3.2818660606060606,8.10466,201408.0,6004.77,11.3
HI,2013-14,2014,Non-Hispanic White,40.4,3.2818660606060606,8.10466,201408.0,6004.77,11.3
HI,2013-14,2014,Non-Hispanic Black,58.8,3.2818660606060606,8.10466,201408.0,6004.77,11.3
HI,2013-14,2014,Hispanic,47.6,3.2818660606060606,8.10466,201408.0,6004.77,11.3
HI,2013-14,2014,Non-Hispanic Asian,,3.2818660606060606,8.10466,201408.0,6004.77,11.3
HI,2014-15,2015,Overall,43.4,7.600968823529411,16.1445,201502.0,6265.55,11.2
HI,2014-15,2015,Non-Hispanic White,39.6,7.600968823529411,16.1445,201502.0,6265.55,11.2
HI,2014-15,2015,Non-Hispanic Black,40.2,7.600968823529411,16.1445,201502.0,6265.55,11.2
