REGION TYPE,REGION,YEAR,WEEK,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS,IS_IMPUTED
States,Indiana,2022,19,811,106,55108,False
States,Iowa,2022,19,55,14,4875,False
States,Kansas,2022,19,124,12,8500,False
States,Kentucky,2022,19,625,70,36087,False
States,Louisiana,2022,19,612,85,43074,False
States,Maine,2022,19,430,50,15920,False
States,Maryland,2022,19,1085,62,46166,False
States,Massachusetts,2022,19,2561,85,76066,False
States,Michigan,2022,19,1539,134,83589,False
States,Minnesota,2022,19,405,68,31009,False
States,Mississippi,2022,19,240,34,12826,False
States,Missouri,2022,19,281,49,28254,False
States,Montana,2022,19,61,30,6678,False
States,Nebraska,2022,19,298,71,14309,False
States,Nevada,2022,19,271,22,10554,False
States,New Hampshire,2022,19,15,11,1740,False
States,New Jersey,2022,19,1155,33,29188,False
States,New Mexico,2022,19,1122,39,22428,False
States,New York,2022,19,1940,122,58293,False
States,North Carolina,2022,19,1372,135,92114,False
States,North Dakota,2022,19,46,12,3599,False
States,Ohio,2022,19,1236,81,42616,False
States,Oklahoma,2022,19,476,22,21326,False
States,Oregon,2022,19,657,88,41186,False
States,Pennsylvania,2022,19,905,97,68075,False
States,Rhode Island,2022,19,188,21,7196,False
States,South Carolina,2022,19,735,41,33790,False
States,South Dakota,2022,19,57,31,8082,False
States,Tennessee,2022,19,710,105,35468,False
States,Texas,2022,19,699,56,22573,False
States,Utah,2022,19,353,43,17853,False
States,Vermont,2022,19,35,11,5144,False
States,Virginia,2022,19,3090,169,109074,False
States,Washington,2022,19,992,70,37217,False
States,West Virginia,2022,19,83,28,9014,False
States,Wisconsin,2022,19,266,34,21422,False
States,Wyoming,2022,19,21,9,1506,False
States,Commonwealth of the Northern Mariana Islands,2022,19,X,X,X,False
States,Puerto Rico,2022,19,491,9,3862,False
States,Virgin Islands,2022,19,13,4,1052,False
States,New York City,2022,19,2356,28,84951,False
States,Alabama,2022,20,703,105,49411,False
States,Alaska,2022,20,76,12,4335,False
States,Arizona,2022,20,149,29,9487,False
States,Arkansas,2022,20,155,46,15677,False
States,California,2022,20,3040,143,125748,False
States,Colorado,2022,20,1608,78,44722,False
States,Connecticut,2022,20,996,65,47122,False
States,Delaware,2022,20,146,19,12441,False
States,District of Columbia,2022,20,283,4,6273,False
States,Florida,2022,20,14478,351,263151,False
States,Georgia,2022,20,2156,104,80787,False
States,Hawaii,2022,20,58,14,2159,False
States,Idaho,2022,20,91,32,9442,False
States,Illinois,2022,20,1753,175,80079,False
States,Indiana,2022,20,779,106,55147,False
States,Iowa,2022,20,46,14,4169,False
States,Kansas,2022,20,151,15,9552,False
States,Kentucky,2022,20,777,72,34658,False
States,Louisiana,2022,20,652,86,44859,False
States,Maine,2022,20,391,51,16137,False
States,Maryland,2022,20,1036,63,47236,False
States,Massachusetts,2022,20,1911,81,72970,False
States,Michigan,2022,20,1292,150,90990,False
States,Minnesota,2022,20,381,73,35953,False
States,Mississippi,2022,20,240,33,12949,False
States,Missouri,2022,20,286,49,27938,False
States,Montana,2022,20,84,30,6962,False
States,Nebraska,2022,20,279,71,13921,False
States,Nevada,2022,20,369,24,11309,False
States,New Hampshire,2022,20,9,11,1586,False
States,New Jersey,2022,20,1179,33,31037,False
States,New Mexico,2022,20,1048,36,22473,False
States,New York,2022,20,1530,121,53846,False
States,North Carolina,2022,20,1517,134,96180,False
States,North Dakota,2022,20,63,12,3664,False
States,Ohio,2022,20,1185,80,43229,False
States,Oklahoma,2022,20,354,20,21051,False
States,Oregon,2022,20,736,88,42562,False
States,Pennsylvania,2022,20,858,95,68834,False
States,Rhode Island,2022,20,203,24,13466,False
States,South Carolina,2022,20,695,40,33700,False
States,South Dakota,2022,20,52,31,8376,False
States,Tennessee,2022,20,703,106,36505,False
States,Texas,2022,20,1396,77,61708,False
States,Utah,2022,20,374,43,18050,False
States,Vermont,2022,20,41,11,5765,False
States,Virginia,2022,20,3428,169,114555,False
States,Washington,2022,20,1051,69,38058,False
States,West Virginia,2022,20,95,28,8991,False
States,Wisconsin,2022,20,253,34,21054,False
States,Wyoming,2022,20,30,11,2289,False
States,Commonwealth of the Northern Mariana Islands,2022,20,X,X,X,False
States,Puerto Rico,2022,20,386,9,3896,False
States,Virgin Islands,2022,20,3,3,1319,False
States,New York City,2022,20,2517,28,87615,False
States,Alabama,2022,21,719,105,48532,False
States,Alaska,2022,21,91,12,4310,False
States,Arizona,2022,21,165,28,10163,False
States,Arkansas,2022,21,172,44,14138,False
States,California,2022,21,3017,148,125133,False
States,Colorado,2022,21,1383,78,43567,False
States,Connecticut,2022,21,793,65,44919,False
States,Delaware,2022,21,130,16,10337,False
States,District of Columbia,2022,21,241,4,5836,False
States,Florida,2022,21,17313,350,267601,False
States,Georgia,2022,21,2119,104,77284,False
States,Hawaii,2022,21,39,16,2228,False
States,Idaho,2022,21,125,32,9617,False
States,Illinois,2022,21,1580,175,71159,False
States,Indiana,2022,21,640,102,47248,False
States,Iowa,2022,21,37,15,3840,False
States,Kansas,2022,21,136,13,8654,False
States,Kentucky,2022,21,526,71,34797,False
States,Louisiana,2022,21,568,86,42935,False
States,Maine,2022,21,304,50,16076,False
States,Maryland,2022,21,927,61,44064,False
States,Massachusetts,2022,21,1445,77,70540,False
States,Michigan,2022,21,1043,152,87147,False
States,Minnesota,2022,21,324,69,31254,False
States,Mississippi,2022,21,289,32,12492,False
States,Missouri,2022,21,291,41,27232,False
States,Montana,2022,21,77,30,6929,False
States,Nebraska,2022,21,202,72,13528,False
States,Nevada,2022,21,362,24,10957,False
States,New Hampshire,2022,21,5,10,1144,False
States,New Jersey,2022,21,1078,34,31084,False
States,New Mexico,2022,21,1000,36,21151,False
States,New York,2022,21,1283,122,50329,False
States,North Carolina,2022,21,1453,132,93691,False
States,North Dakota,2022,21,45,9,2258,False
States,Ohio,2022,21,1023,78,39969,False
States,Oklahoma,2022,21,99,17,17339,False
States,Oregon,2022,21,739,88,43102,False
States,Pennsylvania,2022,21,781,95,67863,False
States,Rhode Island,2022,21,167,25,13087,False
States,South Carolina,2022,21,678,40,33288,False
States,South Dakota,2022,21,41,31,8249,False
States,Tennessee,2022,21,689,103,35137,False
States,Texas,2022,21,433,55,21021,False
States,Utah,2022,21,412,43,18112,False
States,Vermont,2022,21,25,11,5544,False
States,Virginia,2022,21,3225,168,111715,False
States,Washington,2022,21,1103,69,39147,False
States,West Virginia,2022,21,79,28,8372,False
States,Wisconsin,2022,21,214,33,19931,False
States,Wyoming,2022,21,25,10,2271,False
States,Commonwealth of the Northern Mariana Islands,2022,21,X,X,X,False
States,Puerto Rico,2022,21,259,9,3544,False
States,Virgin Islands,2022,21,25,2,624,False
States,New York City,2022,21,2436,25,81514,False
States,Alabama,2022,22,642,93,46016,False
States,Alaska,2022,22,70,12,4279,False
States,Arizona,2022,22,133,28,9267,False
States,Arkansas,2022,22,174,44,14766,False
States,California,2022,22,3067,148,119021,False
States,Colorado,2022,22,1128,78,39210,False
States,Connecticut,2022,22,758,65,44230,False
States,Delaware,2022,22,136,16,8875,False
States,District of Columbia,2022,22,248,4,5277,False
States,Florida,2022,22,17372,352,261636,False
States,Georgia,2022,22,2096,102,74241,False
States,Hawaii,2022,22,38,15,2215,False
States,Idaho,2022,22,104,32,9541,False
States,Illinois,2022,22,1572,175,71648,False
States,Indiana,2022,22,729,101,54247,False
States,Iowa,2022,22,27,15,3362,False
States,Kansas,2022,22,122,12,8194,False
States,Kentucky,2022,22,562,69,34484,False
States,Louisiana,2022,22,594,86,42980,False
States,Maine,2022,22,207,47,14873,False
States,Maryland,2022,22,908,60,44287,False
States,Massachusetts,2022,22,1073,75,66273,False
States,Michigan,2022,22,863,151,86431,False
States,Minnesota,2022,22,261,70,24771,False
States,Mississippi,2022,22,258,31,11352,False
States,Missouri,2022,22,273,41,27744,False
States,Montana,2022,22,76,28,7245,False
States,Nebraska,2022,22,267,71,12712,False
States,Nevada,2022,22,382,24,10424,False
States,New Hampshire,2022,22,1,10,897,False
States,New Jersey,2022,22,1057,33,29210,False
States,New Mexico,2022,22,883,37,21893,False
States,New York,2022,22,1093,121,50448,False
States,North Carolina,2022,22,1638,129,94661,False
States,North Dakota,2022,22,37,9,3257,False
States,Ohio,2022,22,1001,78,40408,False
States,Oklahoma,2022,22,74,18,17038,False
States,Oregon,2022,22,687,88,42008,False
States,Pennsylvania,2022,22,721,96,66770,False
States,Rhode Island,2022,22,92,24,11330,False
States,South Carolina,2022,22,716,40,33656,False
States,South Dakota,2022,22,49,31,7633,False
States,Tennessee,2022,22,701,105,34945,False
States,Texas,2022,22,1378,73,54317,False
States,Utah,2022,22,383,43,16772,False
States,Vermont,2022,22,30,12,5769,False
States,Virginia,2022,22,3313,168,113607,False
States,Washington,2022,22,997,67,37383,False
States,West Virginia,2022,22,110,31,8161,False
States,Wisconsin,2022,22,192,34,20351,False
States,Wyoming,2022,22,22,10,1693,False
States,Commonwealth of the Northern Mariana Islands,2022,22,X,X,X,False
States,Puerto Rico,2022,22,283,8,3027,False
States,Virgin Islands,2022,22,6,2,568,False
States,New York City,2022,22,2250,27,83167,False
States,Alabama,2022,23,650,104,49729,False
States,Alaska,2022,23,53,12,4198,False
States,Arizona,2022,23,118,28,9829,False
States,Arkansas,2022,23,136,44,14901,False
States,California,2022,23,2688,139,117347,False
States,Colorado,2022,23,899,78,43220,False
States,Connecticut,2022,23,677,65,44330,False
States,Delaware,2022,23,116,16,9298,False
States,District of Columbia,2022,23,307,4,6337,False
States,Florida,2022,23,14194,350,256516,False
States,Georgia,2022,23,1806,104,77147,False
States,Hawaii,2022,23,44,16,2242,False
States,Idaho,2022,23,77,32,9630,False
States,Illinois,2022,23,1316,174,70055,False
States,Indiana,2022,23,631,102,53606,False
States,Iowa,2022,23,37,15,3906,False
States,Kansas,2022,23,97,14,8915,False
States,Kentucky,2022,23,473,69,33997,False
States,Louisiana,2022,23,520,86,42933,False
States,Maine,2022,23,199,46,14909,False
States,Maryland,2022,23,1015,62,45791,False
States,Massachusetts,2022,23,930,74,69478,False
States,Michigan,2022,23,789,152,86192,False
States,Minnesota,2022,23,255,69,30467,False
States,Mississippi,2022,23,209,30,11873,False
States,Missouri,2022,23,265,41,27603,False
States,Montana,2022,23,83,28,7404,False
States,Nebraska,2022,23,197,71,13271,False
States,Nevada,2022,23,296,23,10588,False
States,New Hampshire,2022,23,0,10,1110,False
States,New Jersey,2022,23,1004,34,30231,False
States,New Mexico,2022,23,813,37,22031,False
States,New York,2022,23,1210,118,57734,False
States,North Carolina,2022,23,1439,129,91780,False
States,North Dakota,2022,23,48,9,2365,False
States,Ohio,2022,23,827,78,40030,False
States,Oklahoma,2022,23,58,20,9313,False
States,Oregon,2022,23,618,88,42356,False
States,Pennsylvania,2022,23,649,95,66229,False
States,Rhode Island,2022,23,78,25,12251,False
States,South Carolina,2022,23,604,40,34573,False
States,South Dakota,2022,23,40,31,8377,False
States,Tennessee,2022,23,548,106,35081,False
States,Texas,2022,23,1336,69,53955,False
States,Utah,2022,23,357,43,17368,False
States,Vermont,2022,23,37,12,5638,False
States,Virginia,2022,23,2881,168,112233,False
States,Washington,2022,23,847,67,37415,False
States,West Virginia,2022,23,66,28,8690,False
States,Wisconsin,2022,23,182,34,20206,False
States,Wyoming,2022,23,27,9,2324,False
States,Commonwealth of the Northern Mariana Islands,2022,23,X,X,X,False
States,Puerto Rico,2022,23,319,10,3145,False
States,Virgin Islands,2022,23,18,4,1389,False
States,New York City,2022,23,2145,24,79982,False
States,Alabama,2022,24,704,107,50288,False
States,Alaska,2022,24,1,1,371,False
States,Arizona,2022,24,113,28,9908,False
States,Arkansas,2022,24,144,44,14246,False
States,California,2022,24,2451,143,115603,False
States,Colorado,2022,24,718,78,43486,False
States,Connecticut,2022,24,606,65,43357,False
States,Delaware,2022,24,91,16,8756,False
States,District of Columbia,2022,24,290,4,6074,False
States,Florida,2022,24,12108,351,253192,False
States,Georgia,2022,24,1749,103,78847,False
States,Hawaii,2022,24,43,11,1672,False
States,Idaho,2022,24,64,32,7464,False
States,Illinois,2022,24,1098,174,70014,False
States,Indiana,2022,24,548,102,54177,False
States,Iowa,2022,24,37,15,3857,False
States,Kansas,2022,24,113,13,8574,False
States,Kentucky,2022,24,393,69,34738,False
States,Louisiana,2022,24,520,86,42913,False
States,Maine,2022,24,158,47,15407,False
States,Maryland,2022,24,844,61,44505,False
States,Massachusetts,2022,24,841,74,69934,False
States,Michigan,2022,24,648,152,84319,False
States,Minnesota,2022,24,153,63,33106,False
States,Mississippi,2022,24,328,31,11912,False
States,Missouri,2022,24,270,41,28044,False
States,Montana,2022,24,66,28,7107,False
States,Nebraska,2022,24,161,71,13737,False
States,Nevada,2022,24,287,24,10441,False
States,New Hampshire,2022,24,1,10,1158,False
States,New Jersey,2022,24,1020,33,30015,False
States,New Mexico,2022,24,674,35,20800,False
States,New York,2022,24,978,116,49373,False
States,North Carolina,2022,24,1261,127,91573,False
States,North Dakota,2022,24,26,9,3261,False
States,Ohio,2022,24,749,77,40034,False
States,Oklahoma,2022,24,205,23,10993,False
States,Oregon,2022,24,600,78,40813,False
States,Pennsylvania,2022,24,551,95,65137,False
States,Rhode Island,2022,24,85,24,11840,False
States,South Carolina,2022,24,454,40,31561,False
States,South Dakota,2022,24,39,31,8589,False
States,Tennessee,2022,24,489,105,33378,False
States,Texas,2022,24,1269,67,53844,False
States,Utah,2022,24,309,43,17241,False
States,Vermont,2022,24,40,11,5330,False
States,Virginia,2022,24,2677,168,109755,False
States,Washington,2022,24,734,67,36118,False
States,West Virginia,2022,24,42,26,6982,False
States,Wisconsin,2022,24,147,34,20348,False
States,Wyoming,2022,24,22,8,2052,False
States,Commonwealth of the Northern Mariana Islands,2022,24,X,X,X,False
States,Puerto Rico,2022,24,289,10,3440,False
States,Virgin Islands,2022,24,0,2,1000,False
States,New York City,2022,24,2030,23,78691,False
States,Alabama,2022,25,743,105,49426,False
States,Alaska,2022,25,32,12,4321,False
States,Arizona,2022,25,110,28,9893,False
States,Arkansas,2022,25,149,44,14843,False
States,California,2022,25,2399,146,118543,False
States,Colorado,2022,25,591,78,43409,False
States,Connecticut,2022,25,643,65,43400,False
States,Delaware,2022,25,74,18,9547,False
States,District of Columbia,2022,25,255,4,5330,False
States,Florida,2022,25,10253,351,246513,False
States,Georgia,2022,25,1718,104,78519,False
States,Hawaii,2022,25,62,15,2180,False
States,Idaho,2022,25,89,32,9924,False
States,Illinois,2022,25,1009,174,70202,False
States,Indiana,2022,25,587,103,54320,False
States,Iowa,2022,25,34,15,3904,False
States,Kansas,2022,25,80,12,8361,False
States,Kentucky,2022,25,396,69,33979,False
States,Louisiana,2022,25,551,86,44484,False
States,Maine,2022,25,140,47,15336,False
States,Maryland,2022,25,801,60,42973,False
States,Massachusetts,2022,25,731,75,68235,False
States,Michigan,2022,25,572,148,85048,False
States,Minnesota,2022,25,202,72,33453,False
States,Mississippi,2022,25,251,29,12032,False
States,Missouri,2022,25,275,41,28374,False
States,Montana,2022,25,55,28,7467,False
States,Nebraska,2022,25,197,71,13607,False
States,Nevada,2022,25,238,24,10427,False
States,New Hampshire,2022,25,1,9,1057,False
States,New Jersey,2022,25,940,31,27192,False
States,New Mexico,2022,25,557,36,19794,False
States,New York,2022,25,984,117,51994,False
States,North Carolina,2022,25,1191,128,91144,False
States,North Dakota,2022,25,25,9,3117,False
States,Ohio,2022,25,720,79,40118,False
States,Oklahoma,2022,25,491,33,34990,False
States,Oregon,2022,25,647,88,42292,False
States,Pennsylvania,2022,25,496,95,64308,False
States,Rhode Island,2022,25,82,25,12300,False
States,South Carolina,2022,25,423,38,32124,False
States,South Dakota,2022,25,48,31,8404,False
States,Tennessee,2022,25,520,105,34564,False
States,Texas,2022,25,1143,71,53976,False
States,Utah,2022,25,293,43,17222,False
States,Vermont,2022,25,26,11,5256,False
States,Virginia,2022,25,2741,168,108187,False
States,Washington,2022,25,775,67,37417,False
States,West Virginia,2022,25,48,28,8687,False
States,Wisconsin,2022,25,133,34,20519,False
States,Wyoming,2022,25,12,9,2329,False
States,Commonwealth of the Northern Mariana Islands,2022,25,X,X,X,False
States,Puerto Rico,2022,25,238,8,2685,False
States,Virgin Islands,2022,25,9,4,1561,False
States,New York City,2022,25,2035,26,81990,False
States,Alabama,2022,26,795,106,49773,False
States,Alaska,2022,26,0,1,386,False
States,Arizona,2022,26,106,28,10324,False
States,Arkansas,2022,26,167,43,14285,False
States,California,2022,26,2244,147,120184,False
States,Colorado,2022,26,563,78,42912,False
States,Connecticut,2022,26,609,65,44111,False
States,Delaware,2022,26,58,16,9478,False
States,District of Columbia,2022,26,250,4,5447,False
States,Florida,2022,26,8841,349,240964,False
States,Georgia,2022,26,1805,104,77541,False
States,Hawaii,2022,26,37,13,1839,False
States,Idaho,2022,26,72,30,9496,False
States,Illinois,2022,26,991,173,67920,False
States,Indiana,2022,26,527,103,53770,False
States,Iowa,2022,26,28,15,4032,False
States,Kansas,2022,26,88,14,8911,False
States,Kentucky,2022,26,414,69,33171,False
States,Louisiana,2022,26,549,86,42319,False
States,Maine,2022,26,121,47,15944,False
States,Maryland,2022,26,777,60,43922,False
States,Massachusetts,2022,26,695,74,69473,False
States,Michigan,2022,26,584,150,85679,False
States,Minnesota,2022,26,242,73,32874,False
States,Mississippi,2022,26,323,28,12069,False
States,Missouri,2022,26,268,41,28070,False
States,Montana,2022,26,67,28,7707,False
States,Nebraska,2022,26,177,69,13406,False
States,Nevada,2022,26,255,24,10134,False
States,New Hampshire,2022,26,1,9,774,False
States,New Jersey,2022,26,871,31,28480,False
States,New Mexico,2022,26,615,36,20258,False
States,New York,2022,26,870,116,49649,False
States,North Carolina,2022,26,1071,128,91068,False
States,North Dakota,2022,26,24,9,3185,False
States,Ohio,2022,26,693,77,39629,False
States,Oklahoma,2022,26,196,33,17381,False
States,Oregon,2022,26,493,78,41520,False
States,Pennsylvania,2022,26,474,95,64904,False
States,Rhode Island,2022,26,69,25,12673,False
States,South Carolina,2022,26,392,40,33381,False
States,South Dakota,2022,26,39,31,8611,False
States,Tennessee,2022,26,503,104,34499,False
States,Texas,2022,26,1077,50,45484,False
States,Utah,2022,26,0,0,0,False
States,Vermont,2022,26,24,12,5858,False
States,Virginia,2022,26,2316,169,108481,False
States,Washington,2022,26,631,66,37997,False
States,West Virginia,2022,26,41,27,8475,False
States,Wisconsin,2022,26,139,34,20398,False
States,Wyoming,2022,26,18,9,2444,False
States,Commonwealth of the Northern Mariana Islands,2022,26,X,X,X,False
States,Puerto Rico,2022,26,286,8,3085,False
States,Virgin Islands,2022,26,6,4,1580,False
States,New York City,2022,26,2052,2,80862,False
States,Alabama,2022,27,876,105,50957,False
States,Alaska,2022,27,26,12,4226,False
States,Arizona,2022,27,105,28,9503,False
States,Arkansas,2022,27,214,43,15332,False
States,California,2022,27,2202,146,115660,False
States,Colorado,2022,27,464,78,40832,False
States,Connecticut,2022,27,537,65,44424,False
States,Delaware,2022,27,74,18,10503,False
States,District of Columbia,2022,27,203,4,5009,False
States,Florida,2022,27,8568,349,245638,False
States,Georgia,2022,27,2037,105,81192,False
States,Hawaii,2022,27,43,16,2117,False
States,Idaho,2022,27,90,30,9482,False
States,Illinois,2022,27,1006,173,68591,False
States,Indiana,2022,27,562,102,55375,False
States,Iowa,2022,27,30,15,3250,False
States,Kansas,2022,27,105,13,8869,False
States,Kentucky,2022,27,435,68,35045,False
States,Louisiana,2022,27,620,86,45838,False
States,Maine,2022,27,108,47,16136,False
States,Maryland,2022,27,697,62,42877,False
States,Massachusetts,2022,27,659,74,67159,False
States,Michigan,2022,27,549,151,86256,False
States,Minnesota,2022,27,216,72,25624,False
States,Mississippi,2022,27,350,30,12432,False
States,Missouri,2022,27,330,41,29778,False
States,Montana,2022,27,61,28,7402,False
States,Nebraska,2022,27,168,70,12990,False
States,Nevada,2022,27,226,23,10043,False
States,New Hampshire,2022,27,4,10,715,False
States,New Jersey,2022,27,831,32,29230,False
States,New Mexico,2022,27,608,37,20790,False
States,New York,2022,27,937,116,55883,False
States,North Carolina,2022,27,1134,128,92695,False
States,North Dakota,2022,27,38,9,3452,False
States,Ohio,2022,27,698,77,39339,False
States,Oklahoma,2022,27,189,34,18252,False
States,Oregon,2022,27,493,88,41537,False
States,Pennsylvania,2022,27,471,95,66192,False
States,Rhode Island,2022,27,57,23,12214,False
States,South Carolina,2022,27,457,40,33090,False
States,South Dakota,2022,27,35,31,7637,False
States,Tennessee,2022,27,487,101,34519,False
States,Texas,2022,27,1278,63,48635,False
States,Utah,2022,27,278,43,16325,False
States,Vermont,2022,27,21,12,5673,False
States,Virginia,2022,27,2383,169,109224,False
States,Washington,2022,27,513,66,36161,False
States,West Virginia,2022,27,69,26,6734,False
States,Wisconsin,2022,27,118,34,20466,False
States,Wyoming,2022,27,24,11,2225,False
States,Commonwealth of the Northern Mariana Islands,2022,27,X,X,X,False
States,Puerto Rico,2022,27,299,9,3291,False
States,Virgin Islands,2022,27,14,4,1571,False
States,New York City,2022,27,1913,26,80287,False
States,Alabama,2022,28,861,100,48494,False
States,Alaska,2022,28,28,12,4249,False
States,Arizona,2022,28,109,28,9870,False
States,Arkansas,2022,28,168,44,15138,False
States,California,2022,28,2136,144,119176,False
States,Colorado,2022,28,456,78,44646,False
States,Connecticut,2022,28,462,65,44445,False
States,Delaware,2022,28,66,15,9399,False
States,District of Columbia,2022,28,233,4,5632,False
States,Florida,2022,28,8096,349,245053,False
States,Georgia,2022,28,2006,105,81964,False
States,Hawaii,2022,28,33,15,2168,False
States,Idaho,2022,28,77,30,9896,False
States,Illinois,2022,28,1034,173,70899,False
States,Indiana,2022,28,549,103,56151,False
States,Iowa,2022,28,25,14,3836,False
States,Kansas,2022,28,86,11,8610,False
States,Kentucky,2022,28,446,69,35942,False
States,Louisiana,2022,28,560,86,45100,False
States,Maine,2022,28,117,46,15962,False
States,Maryland,2022,28,684,60,43778,False
States,Massachusetts,2022,28,523,74,69571,False
States,Michigan,2022,28,545,150,86401,False
States,Minnesota,2022,28,245,72,34204,False
States,Mississippi,2022,28,343,31,12969,False
States,Missouri,2022,28,313,41,29142,False
States,Montana,2022,28,54,28,7916,False
States,Nebraska,2022,28,206,69,13289,False
States,Nevada,2022,28,186,24,10599,False
States,New Hampshire,2022,28,0,9,745,False
States,New Jersey,2022,28,816,33,30049,False
States,New Mexico,2022,28,671,35,21117,False
States,New York,2022,28,780,116,51960,False
States,North Carolina,2022,28,1116,127,93294,False
States,North Dakota,2022,28,30,9,3231,False
States,Ohio,2022,28,736,76,39799,False
States,Oklahoma,2022,28,122,31,16880,False
States,Oregon,2022,28,324,88,40145,False
States,Pennsylvania,2022,28,512,95,65487,False
States,Rhode Island,2022,28,52,24,12557,False
States,South Carolina,2022,28,453,39,33615,False
States,South Dakota,2022,28,42,31,8835,False
States,Tennessee,2022,28,450,102,34123,False
States,Texas,2022,28,1191,53,50318,False
States,Utah,2022,28,254,43,17805,False
States,Vermont,2022,28,16,12,6010,False
States,Virginia,2022,28,2169,168,109243,False
States,Washington,2022,28,469,66,36637,False
States,West Virginia,2022,28,54,26,8618,False
States,Wisconsin,2022,28,122,34,21006,False
States,Wyoming,2022,28,17,11,2670,False
States,Commonwealth of the Northern Mariana Islands,2022,28,X,X,X,False
States,Puerto Rico,2022,28,211,9,3062,False
States,Virgin Islands,2022,28,8,4,1546,False
States,New York City,2022,28,1733,26,83739,False
States,Alabama,2022,29,789,102,53661,False
States,Alaska,2022,29,60,12,4338,False
States,Arizona,2022,29,98,28,9841,False
States,Arkansas,2022,29,158,43,14189,False
States,California,2022,29,1993,146,119370,False
States,Colorado,2022,29,426,78,44624,False
States,Connecticut,2022,29,506,65,44607,False
States,Delaware,2022,29,69,19,11490,False
States,District of Columbia,2022,29,221,4,5830,False
States,Florida,2022,29,7833,348,240835,False
States,Georgia,2022,29,2087,105,81985,False
States,Hawaii,2022,29,49,15,2121,False
States,Idaho,2022,29,60,30,9615,False
States,Illinois,2022,29,1107,172,70737,False
States,Indiana,2022,29,605,102,56434,False
States,Iowa,2022,29,30,14,3703,False
States,Kansas,2022,29,90,13,9063,False
States,Kentucky,2022,29,511,69,35400,False
States,Louisiana,2022,29,529,86,44269,False
States,Maine,2022,29,90,47,16501,False
States,Maryland,2022,29,676,61,43903,False
States,Massachusetts,2022,29,559,73,68657,False
States,Michigan,2022,29,499,151,87894,False
States,Minnesota,2022,29,214,72,33462,False
States,Mississippi,2022,29,303,32,13507,False
States,Missouri,2022,29,302,41,28966,False
States,Montana,2022,29,66,28,7729,False
States,Nebraska,2022,29,207,70,14122,False
States,Nevada,2022,29,186,23,9893,False
States,New Hampshire,2022,29,1,10,1036,False
States,New Jersey,2022,29,767,33,29397,False
States,New Mexico,2022,29,647,37,21956,False
States,New York,2022,29,747,115,50328,False
States,North Carolina,2022,29,1131,127,92662,False
States,North Dakota,2022,29,29,9,3356,False
States,Ohio,2022,29,768,76,40596,False
States,Oklahoma,2022,29,128,29,15820,False
States,Oregon,2022,29,348,78,39973,False
States,Pennsylvania,2022,29,495,95,65800,False
States,Rhode Island,2022,29,60,25,12269,False
States,South Carolina,2022,29,443,40,32878,False
States,South Dakota,2022,29,37,31,9296,False
States,Tennessee,2022,29,473,102,35398,False
States,Texas,2022,29,1231,53,49863,False
States,Utah,2022,29,280,43,17521,False
States,Vermont,2022,29,23,11,5305,False
States,Virginia,2022,29,2289,168,110245,False
States,Washington,2022,29,377,66,35440,False
States,West Virginia,2022,29,57,27,8983,False
States,Wisconsin,2022,29,131,34,21076,False
States,Wyoming,2022,29,8,10,2295,False
States,Commonwealth of the Northern Mariana Islands,2022,29,X,X,X,False
States,Puerto Rico,2022,29,218,10,3474,False
States,Virgin Islands,2022,29,17,4,1539,False
States,New York City,2022,29,1569,25,82976,False
States,Alabama,2022,30,827,102,54278,False
States,Alaska,2022,30,50,12,4495,False
States,Arizona,2022,30,73,28,9843,False
States,Arkansas,2022,30,141,42,13565,False
States,California,2022,30,1828,145,114747,False
States,Colorado,2022,30,399,78,44153,False
States,Connecticut,2022,30,535,64,44900,False
States,Delaware,2022,30,73,14,9284,False
States,District of Columbia,2022,30,167,4,5007,False
States,Florida,2022,30,7520,348,242199,False
States,Georgia,2022,30,1997,106,79660,False
States,Hawaii,2022,30,34,15,2176,False
States,Idaho,2022,30,53,30,10356,False
States,Illinois,2022,30,1058,173,70264,False
States,Indiana,2022,30,620,102,55551,False
States,Iowa,2022,30,29,14,3594,False
States,Kansas,2022,30,119,13,8847,False
States,Kentucky,2022,30,458,67,33692,False
States,Louisiana,2022,30,486,86,42178,False
States,Maine,2022,30,122,47,16355,False
States,Maryland,2022,30,726,58,42877,False
States,Massachusetts,2022,30,565,74,69729,False
States,Michigan,2022,30,563,148,87535,False
States,Minnesota,2022,30,229,68,30814,False
States,Mississippi,2022,30,280,30,11581,False
States,Missouri,2022,30,280,41,27510,False
States,Montana,2022,30,66,28,7621,False
States,Nebraska,2022,30,226,69,12620,False
States,Nevada,2022,30,160,24,10755,False
States,New Hampshire,2022,30,1,10,1053,False
States,New Jersey,2022,30,846,32,28581,False
States,New Mexico,2022,30,583,36,21317,False
States,New York,2022,30,750,116,50765,False
States,North Carolina,2022,30,1154,127,90492,False
States,North Dakota,2022,30,53,9,3408,False
States,Ohio,2022,30,779,73,39463,False
States,Oklahoma,2022,30,80,30,15663,False
States,Oregon,2022,30,323,78,39690,False
States,Pennsylvania,2022,30,512,95,65799,False
States,Rhode Island,2022,30,62,24,12234,False
States,South Carolina,2022,30,370,39,30664,False
States,South Dakota,2022,30,36,31,9182,False
States,Tennessee,2022,30,461,102,34854,False
States,Texas,2022,30,1170,51,46845,False
States,Utah,2022,30,271,43,16928,False
States,Vermont,2022,30,16,11,5159,False
